!-----------------------------
!
!EXCITATION
!CO2 -> CO2(V3)(0.3eV)
! 3.000000e-1
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2(V3)(0.3eV), Excitation
!PARAM.:  E = 0.3 eV, complete set
!COMMENT: Vibrational Excitation qV3.
!UPDATED: 2010-06-23 15:03:56
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(4)%Reaction                =           0,12,0,0.3d0,
SR(4)%EnergySigma         =      
 3.000000e-1	0.000000e+0
 3.070000e-1	1.100000e-22
 3.310000e-1	1.390000e-21
 3.480000e-1	6.130000e-21
 3.860000e-1	9.860000e-21
 4.490000e-1	1.281000e-20
 5.820000e-1	1.429000e-20
 8.280000e-1	1.306000e-20
 1.144000e+0	1.056000e-20
 1.419000e+0	8.530000e-21
 2.180000e+0	6.800000e-21
 3.729000e+0	5.260000e-21
 5.736000e+0	3.650000e-21
 8.302000e+0	2.380000e-21
 1.401900e+1	1.280000e-21
 2.682600e+1	4.600000e-22
 6.986800e+1	1.100000e-22
!-----------------------------
!
!EXCITATION
!CO2 -> CO2(V4)(0.7eV)
! 7.000000e-1
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2(V4)(0.7eV), Excitation
!PARAM.:  E = 0.7 eV, complete set
!COMMENT: Vibrational Excitation qV4.
!UPDATED: 2010-06-23 14:56:11
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(5)%Reaction                =           0,12,0,0.7d0,
SR(5)%EnergySigma         =    
 7.000000e-1	0.000000e+0
 7.680000e-1	1.100000e-22
 1.209000e+0	2.300000e-22
 1.818000e+0	5.100000e-22
 2.380000e+0	1.260000e-21
 2.715000e+0	3.020000e-21
 2.961000e+0	6.410000e-21
 3.093000e+0	9.120000e-21
 3.492000e+0	1.064000e-20
 3.953000e+0	8.080000e-21
 4.294000e+0	3.080000e-21
 4.418000e+0	4.300000e-22
 4.459000e+0	1.100000e-22
!-----------------------------
!
!EXCITATION
!CO2 -> CO2(V5)(2.5eV)
! 2.500000e+0
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2(V5)(2.5eV), Excitation
!PARAM.:  E = 2.5 eV, complete set
!COMMENT: Vibrational Excitation qV5.
!UPDATED: 2010-06-23 14:56:34
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(6)%Reaction                =           0,12,0,2.5d0,
SR(6)%EnergySigma         =    
 2.500000e+0	0.000000e+0
 2.531000e+0	1.100000e-22
 2.721000e+0	2.100000e-22
 2.876000e+0	5.200000e-22
 2.994000e+0	1.210000e-21
 3.173000e+0	1.910000e-21
 3.474000e+0	2.260000e-21
 4.053000e+0	1.880000e-21
 4.326000e+0	1.010000e-21
 4.361000e+0	3.000000e-22
 4.519000e+0	1.400000e-22
 4.963000e+0	1.000000e-22
 5.780000e+0	1.100000e-22
!-----------------------------
!
!EXCITATION
!CO2 -> CO2*(6.23eV)
! 6.230000e+0
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2*(6.23eV), Excitation
!PARAM.:  E = 6.23 eV, complete set
!COMMENT: Electronic Excitation qe1.
!UPDATED: 2010-06-23 15:08:39
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(7)%Reaction                =           0,12,0,6.23d0,
SR(7)%EnergySigma         =    
 6.230000e+0	0.000000e+0
 6.237000e+0	1.190000e-21
 6.469000e+0	4.890000e-21
 6.953000e+0	9.460000e-21
 8.152000e+0	3.720000e-21
 9.294000e+0	9.800000e-22
 1.041100e+1	3.700000e-22
 1.133000e+1	1.100000e-22
!-----------------------------
!
!EXCITATION
!CO2 -> CO2*(9.42eV)
! 9.420000e+0
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2*(9.42eV), Excitation
!PARAM.:  E = 9.42 eV, complete set
!COMMENT: Electronic Excitation, qe2.
!UPDATED: 2010-06-23 15:09:00
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(8)%Reaction                =           0,12,0,9.42d0,
SR(8)%EnergySigma         =    
 9.420000e+0	0.000000e+0
 9.427000e+0	1.100000e-22
 1.267600e+1	4.900000e-22
 1.876000e+1	1.130000e-21
 2.661700e+1	1.490000e-21
 4.081400e+1	1.640000e-21
 6.560000e+1	1.500000e-21
 1.175050e+2	1.130000e-21
 2.138940e+2	7.500000e-22
 3.551890e+2	5.000000e-22
 5.899390e+2	3.300000e-22
 9.647790e+2	2.200000e-22
!-----------------------------
!
!EXCITATION
!CO2 -> CO2*(11.1eV)
! 1.110000e+1
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + CO2*(11.1eV), Excitation
!PARAM.:  E = 11.1 eV, complete set
!COMMENT: Electronic Excitation, qe3.
!UPDATED: 2010-06-23 15:09:15
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(9)%Reaction                =           0,12,0,11.1d0,
SR(9)%EnergySigma         = 
 1.110000e+1	0.000000e+0
 1.115200e+1	1.200000e-22
 1.143100e+1	2.800000e-22
 1.171000e+1	7.600000e-22
 1.274900e+1	2.080000e-21
 1.590900e+1	6.890000e-21
 2.211600e+1	1.958000e-20
 3.379900e+1	3.570000e-20
 4.870800e+1	4.503000e-20
 7.469600e+1	4.876000e-20
 1.295830e+2	4.533000e-20
 2.544120e+2	3.403000e-20
 3.911030e+2	2.551000e-20
 5.483120e+2	2.031000e-20
 9.979920e+2	1.369000e-20
!-----------------------------
!
!IONIZATION
!CO2 -> CO2^+
! 1.360000e+1
!SPECIES: e / CO2
!PROCESS: E + CO2 -> E + E + CO2+, Ionization
!PARAM.:  E = 13.6 eV, complete set
!COMMENT: Total Ionization.
!UPDATED: 2010-06-23 14:59:04
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
SR(10)%Reaction                =           0,12,0,13.6d0,
SR(10)%EnergySigma         =   
 1.360000e+1	0.000000e+0
 1.360900e+1	1.100000e-22
 1.433200e+1	4.600000e-22
 1.678800e+1	2.090000e-21
 2.129300e+1	5.920000e-21
 3.836400e+1	1.849000e-20
 6.338400e+1	2.679000e-20
 1.149450e+2	3.135000e-20
 2.626320e+2	2.832000e-20
 5.400480e+2	2.000000e-20
 9.385980e+2	1.411000e-20
!-----------------------------
!xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
/
